1556564200920459563|Q|BTC-USDT|4490|11|4503|47
1556564200970459521|Q|BTC-USDT|4498|27|4508|82
1556564201020459536|Q|BTC-USDT|4493|78|4510|96
1556564201070459558|Q|BTC-USDT|4491|17|4505|46
1556564201120459606|Q|BTC-USDT|4494|92|4509|73
1556564201170459596|T|BTC-USDT|4494|14
1556564201220459557|Q|BTC-USDT|4498|58|4501|60
1556564201270459575|Q|BTC-USDT|4499|75|4502|71
1556564201320459603|Q|BTC-USDT|4495|38|4509|7
1556564201370459560|Q|BTC-USDT|4490|57|4504|39
1556564201420459608|T|BTC-USDT|4504|39
1556564201470459519|Q|BTC-USDT|4495|57|4505|91
1556564201520459546|Q|BTC-USDT|4496|92|4510|94
1556564201570459587|Q|BTC-USDT|4494|88|4506|22
1556564201620459543|Q|BTC-USDT|4491|49|4509|37
1556564201670459557|Q|BTC-USDT|4499|37|4505|5
1556564201720459516|Q|BTC-USDT|4496|88|4507|14
1556564201770459585|Q|BTC-USDT|4493|77|4501|22
1556564201820459586|Q|BTC-USDT|4490|21|4501|74
1556564201870459589|Q|BTC-USDT|4493|68|4501|45
1556564201920459596|Q|BTC-USDT|4499|69|4508|71
1556564201970459518|Q|BTC-USDT|4494|49|4501|80
1556564202020459564|Q|BTC-USDT|4499|39|4509|64
1556564202070459537|Q|BTC-USDT|4490|98|4502|62
1556564202120459518|T|BTC-USDT|4490|7
1556564202170459558|Q|BTC-USDT|4497|28|4503|70
1556564202220459557|Q|BTC-USDT|4491|64|4510|25
1556564202270459604|Q|BTC-USDT|4497|60|4507|23
1556564202320459567|Q|BTC-USDT|4493|22|4509|71
1556564202370459525|Q|BTC-USDT|4494|61|4502|19
1556564202420459548|Q|BTC-USDT|4492|56|4509|39
1556564202470459562|Q|BTC-USDT|4497|97|4503|29
1556564202520459580|Q|BTC-USDT|4496|39|4505|82
1556564202570459551|Q|BTC-USDT|4496|29|4510|24
1556564202620459520|Q|BTC-USDT|4490|1|4501|14
1556564202670459558|Q|BTC-USDT|4498|48|4503|82
1556564202720459607|Q|BTC-USDT|4495|65|4506|94
1556564202770459558|Q|BTC-USDT|4499|27|4506|30
1556564202820459562|Q|BTC-USDT|4490|37|4506|16
1556564202870459517|Q|BTC-USDT|4491|57|4502|1
1556564202920459606|Q|BTC-USDT|4496|92|4510|10
1556564202970459531|T|BTC-USDT|4496|34
1556564203020459560|T|BTC-USDT|4496|43
1556564203070459580|Q|BTC-USDT|4499|37|4504|19
1556564203120459546|Q|BTC-USDT|4497|12|4504|56
1556564203170459555|Q|BTC-USDT|4499|12|4509|39
1556564203220459525|Q|BTC-USDT|4496|50|4508|2
1556564203270459516|T|BTC-USDT|4496|50
1556564203320459581|Q|BTC-USDT|4496|84|4507|27
1556564203370459606|Q|BTC-USDT|4496|91|4508|75
1556564203420459533|Q|BTC-USDT|4497|41|4509|49
1556564203470459560|Q|BTC-USDT|4491|4|4504|80
1556564203520459569|Q|BTC-USDT|4494|38|4505|87
1556564203570459605|T|BTC-USDT|4505|62
1556564203620459605|Q|BTC-USDT|4497|71|4506|53
1556564203670459545|Q|BTC-USDT|4493|6|4508|97
1556564203720459532|T|BTC-USDT|4493|6
1556564203770459580|Q|BTC-USDT|4499|8|4507|65
1556564203820459523|Q|BTC-USDT|4496|41|4510|92
1556564203870459554|Q|BTC-USDT|4499|87|4506|93
1556564203920459610|Q|BTC-USDT|4497|85|4510|31
1556564203970459560|Q|BTC-USDT|4490|59|4509|81
1556564204020459516|Q|BTC-USDT|4494|39|4504|95
1556564204070459579|Q|BTC-USDT|4495|37|4501|33
1556564204120459610|Q|BTC-USDT|4498|67|4505|78
1556564204170459521|Q|BTC-USDT|4490|47|4507|99
1556564204220459549|Q|BTC-USDT|4494|12|4502|86
1556564204270459539|T|BTC-USDT|4502|7
1556564204320459584|Q|BTC-USDT|4496|31|4507|33
1556564204370459538|T|BTC-USDT|4496|10
1556564204420459603|Q|BTC-USDT|4496|84|4508|24
1556564204470459615|T|BTC-USDT|4508|24
1556564204520459576|Q|BTC-USDT|4491|1|4509|84
1556564204570459544|Q|BTC-USDT|4492|57|4509|76
1556564204620459599|Q|BTC-USDT|4495|100|4502|8
1556564204670459536|Q|BTC-USDT|4496|68|4510|72
1556564204720459610|Q|BTC-USDT|4493|54|4507|38
1556564204770459607|T|BTC-USDT|4493|54
1556564204820459581|Q|BTC-USDT|4496|14|4507|4
1556564204870459525|T|BTC-USDT|4507|4
1556564204920459520|T|BTC-USDT|4496|14
1556564204970459576|Q|BTC-USDT|4497|50|4508|40
1556564205020459608|Q|BTC-USDT|4493|83|4510|34
1556564205070459556|Q|BTC-USDT|4495|74|4510|99
1556564205120459554|Q|BTC-USDT|4491|96|4508|30
1556564205170459603|T|BTC-USDT|4508|30
1556564205220459593|Q|BTC-USDT|4492|50|4507|51
1556564205270459591|Q|BTC-USDT|4492|62|4509|80
1556564205320459521|Q|BTC-USDT|4495|57|4503|73
1556564205370459603|T|BTC-USDT|4503|73
1556564205420459518|T|BTC-USDT|4495|57
1556564205470459583|Q|BTC-USDT|4499|3|4502|85
1556564205520459608|Q|BTC-USDT|4490|61|4505|55
1556564205570459592|T|BTC-USDT|4490|61
1556564205620459608|Q|BTC-USDT|4496|22|4501|48
1556564205670459590|Q|BTC-USDT|4492|16|4507|43
1556564205720459596|Q|BTC-USDT|4499|43|4506|94
1556564205770459574|T|BTC-USDT|4499|43
1556564205820459530|Q|BTC-USDT|4491|4|4505|18
1556564205870459576|Q|BTC-USDT|4492|76|4504|65
1556564205920459555|Q|BTC-USDT|4493|34|4506|78
1556564205970459531|Q|BTC-USDT|4492|38|4502|63
1556564206020459579|T|BTC-USDT|4492|38
1556564206070459550|Q|BTC-USDT|4491|84|4506|19
1556564206120459597|Q|BTC-USDT|4494|15|4509|3
1556564206170459582|T|BTC-USDT|4494|15
1556564206220459587|T|BTC-USDT|4494|15
1556564206270459520|T|BTC-USDT|4509|3
1556564206320459611|Q|BTC-USDT|4497|17|4510|75
1556564206370459615|T|BTC-USDT|4497|17
1556564206420459599|Q|BTC-USDT|4491|63|4503|34
1556564206470459573|Q|BTC-USDT|4498|35|4502|27
1556564206520459558|Q|BTC-USDT|4496|21|4509|66
1556564206570459525|T|BTC-USDT|4496|21
1556564206620459547|Q|BTC-USDT|4490|77|4508|72
1556564206670459568|Q|BTC-USDT|4492|78|4503|70
1556564206720459601|Q|BTC-USDT|4493|24|4504|22
1556564206770459551|Q|BTC-USDT|4498|88|4505|77
1556564206820459542|Q|BTC-USDT|4490|13|4505|34
1556564206870459603|Q|BTC-USDT|4492|69|4507|60
1556564206920459598|T|BTC-USDT|4492|59
1556564206970459531|Q|BTC-USDT|4493|43|4506|60
1556564207020459550|Q|BTC-USDT|4497|69|4501|36
1556564207070459524|T|BTC-USDT|4497|69
1556564207120459575|Q|BTC-USDT|4492|58|4503|75
1556564207170459527|T|BTC-USDT|4492|58
1556564207220459540|Q|BTC-USDT|4492|98|4501|34
1556564207270459588|T|BTC-USDT|4501|22
1556564207320459570|Q|BTC-USDT|4498|36|4506|77
1556564207370459561|Q|BTC-USDT|4495|62|4509|18
1556564207420459521|Q|BTC-USDT|4499|52|4504|27
1556564207470459530|Q|BTC-USDT|4491|92|4504|24
1556564207520459519|Q|BTC-USDT|4498|60|4509|57
1556564207570459587|Q|BTC-USDT|4495|18|4502|27
1556564207620459542|Q|BTC-USDT|4490|50|4505|88
1556564207670459591|Q|BTC-USDT|4491|52|4509|5
1556564207720459564|Q|BTC-USDT|4491|62|4510|56
1556564207770459611|Q|BTC-USDT|4495|24|4506|99
1556564207820459596|Q|BTC-USDT|4496|24|4507|94
1556564207870459576|Q|BTC-USDT|4496|41|4510|70
1556564207920459522|Q|BTC-USDT|4492|99|4501|63
1556564207970459606|Q|BTC-USDT|4496|89|4501|8
1556564208020459599|T|BTC-USDT|4501|8
1556564208070459518|Q|BTC-USDT|4496|6|4507|18
1556564208120459593|T|BTC-USDT|4496|6
1556564208170459517|Q|BTC-USDT|4497|64|4510|59
1556564208220459526|Q|BTC-USDT|4494|85|4502|19
1556564208270459549|Q|BTC-USDT|4494|57|4502|43
1556564208320459545|Q|BTC-USDT|4499|7|4508|82
1556564208370459556|Q|BTC-USDT|4496|19|4507|45
1556564208420459522|Q|BTC-USDT|4494|57|4504|4
1556564208470459595|T|BTC-USDT|4494|57
1556564208520459559|T|BTC-USDT|4504|4
1556564208570459583|T|BTC-USDT|4494|5
1556564208620459576|T|BTC-USDT|4494|23
1556564208670459560|Q|BTC-USDT|4492|74|4501|91
1556564208720459607|T|BTC-USDT|4492|74
1556564208770459525|Q|BTC-USDT|4494|76|4508|91
1556564208820459588|Q|BTC-USDT|4498|55|4504|73
1556564208870459564|Q|BTC-USDT|4496|17|4507|48
1556564208920459534|Q|BTC-USDT|4492|48|4501|48
1556564208970459560|Q|BTC-USDT|4493|79|4510|74
1556564209020459532|T|BTC-USDT|4510|36
1556564209070459603|Q|BTC-USDT|4498|84|4505|72
1556564209120459615|T|BTC-USDT|4498|6
1556564209170459539|Q|BTC-USDT|4492|45|4506|20
1556564209220459563|Q|BTC-USDT|4495|67|4501|7
1556564209270459599|Q|BTC-USDT|4491|88|4509|55
1556564209320459522|Q|BTC-USDT|4496|41|4502|38
1556564209370459591|Q|BTC-USDT|4497|57|4504|92
1556564209420459581|Q|BTC-USDT|4499|51|4508|93
1556564209470459592|Q|BTC-USDT|4496|46|4501|97
1556564209520459573|Q|BTC-USDT|4498|66|4503|61
1556564209570459585|Q|BTC-USDT|4494|3|4508|33
1556564209620459521|T|BTC-USDT|4494|3
1556564209670459560|Q|BTC-USDT|4491|70|4510|78
1556564209720459528|Q|BTC-USDT|4491|47|4510|42
1556564209770459579|Q|BTC-USDT|4492|52|4504|88
1556564209820459544|Q|BTC-USDT|4497|33|4507|19
1556564209870459613|T|BTC-USDT|4497|6
1556564209920459564|Q|BTC-USDT|4491|26|4506|39
1556564209970459521|Q|BTC-USDT|4497|25|4509|20
1556564210020459602|Q|BTC-USDT|4497|24|4509|55
1556564210070459521|Q|BTC-USDT|4494|10|4503|43
1556564210120459534|Q|BTC-USDT|4490|97|4506|79
1556564210170459613|Q|BTC-USDT|4492|70|4507|26
1556564210220459525|Q|BTC-USDT|4497|24|4505|72
1556564210270459534|Q|BTC-USDT|4490|33|4503|49
1556564210320459522|T|BTC-USDT|4503|46
1556564210370459570|Q|BTC-USDT|4494|100|4505|41
1556564210420459583|Q|BTC-USDT|4497|57|4504|22
1556564210470459528|Q|BTC-USDT|4497|33|4504|100
1556564210520459575|Q|BTC-USDT|4498|57|4510|45
1556564210570459541|Q|BTC-USDT|4493|42|4503|66
1556564210620459604|Q|BTC-USDT|4494|17|4507|9
1556564210670459521|Q|BTC-USDT|4492|67|4507|89
1556564210720459586|Q|BTC-USDT|4491|38|4509|45
1556564210770459579|Q|BTC-USDT|4498|64|4509|71
1556564210820459553|Q|BTC-USDT|4493|95|4505|39
1556564210870459568|Q|BTC-USDT|4492|36|4510|7
1556564210920459589|Q|BTC-USDT|4492|96|4506|83
